latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
34.577,-91.885,325.2,2.8,1.6,2019-10-01,1955,Aqua,MODIS,78,6.0NRT,299.4,61.9,D
34.408,-96.613,315,1.4,1.2,2019-10-01,1955,Aqua,MODIS,60,6.0NRT,300.3,10.8,D
34.717,-95.014,315.7,1.8,1.3,2019-10-01,1955,Aqua,MODIS,63,6.0NRT,300.8,16.6,D
35.48,-90.245,319.5,3.7,1.8,2019-10-01,1955,Aqua,MODIS,70,6.0NRT,294.1,63.8,D
35.6,-90.129,316.9,3.8,1.8,2019-10-01,1955,Aqua,MODIS,65,6.0NRT,291.2,54.6,D
35.598,-90.171,316.1,3.8,1.8,2019-10-01,1955,Aqua,MODIS,63,6.0NRT,292.7,49.2,D
35.668,-91.226,313.6,3.2,1.7,2019-10-01,1955,Aqua,MODIS,59,6.0NRT,295.3,31.3,D
36.383,-90.199,326.1,3.8,1.8,2019-10-01,1955,Aqua,MODIS,80,6.0NRT,297,122.8,D
36.367,-90.488,347.8,3.6,1.8,2019-10-01,1955,Aqua,MODIS,94,6.0NRT,299.2,318.5,D
36.361,-90.496,348,3.6,1.8,2019-10-01,1955,Aqua,MODIS,94,6.0NRT,299.1,322.6,D
36.815,-89.446,321.9,4.3,1.9,2019-10-01,1955,Aqua,MODIS,75,6.0NRT,297.2,95.5,D
36.826,-91.838,316.5,3,1.7,2019-10-01,1955,Aqua,MODIS,67,6.0NRT,298.9,40.4,D
38.399,-105.97,324,1.2,1.1,2019-10-01,1955,Aqua,MODIS,61,6.0NRT,290.7,25.2,D
38.411,-106.019,335.5,1.2,1.1,2019-10-01,1955,Aqua,MODIS,71,6.0NRT,299.5,39.6,D
47.854,-116.733,309,2.6,1.5,2019-10-01,2000,Aqua,MODIS,68,6.0NRT,278.3,43.3,D
47.845,-116.767,319.1,2.6,1.5,2019-10-01,2000,Aqua,MODIS,79,6.0NRT,280.4,76.7,D
47.044,-113.363,316.4,1.8,1.3,2019-10-01,2000,Aqua,MODIS,77,6.0NRT,277.1,42.3,D
47.032,-113.359,328.2,1.8,1.3,2019-10-01,2000,Aqua,MODIS,83,6.0NRT,285.3,68,D
47.841,-113.788,304.2,1.8,1.3,2019-10-01,2000,Aqua,MODIS,58,6.0NRT,279.8,23,D
39.059,-121.664,315.4,1.5,1.2,2019-10-01,2135,Aqua,MODIS,72,6.0NRT,300.2,15.4,D
39.062,-121.653,313.5,1.5,1.2,2019-10-01,2135,Aqua,MODIS,64,6.0NRT,299.7,11.4,D
39.094,-121.676,315.6,1.5,1.2,2019-10-01,2135,Aqua,MODIS,73,6.0NRT,299.8,16.2,D
39.222,-121.629,306.3,1.6,1.2,2019-10-01,2135,Aqua,MODIS,43,6.0NRT,296.2,5.4,D
39.481,-122.139,316.3,1.5,1.2,2019-10-01,2135,Aqua,MODIS,76,6.0NRT,299.5,17.4,D
41.74,-123.09,328.5,1.4,1.2,2019-10-01,2135,Aqua,MODIS,86,6.0NRT,284.5,46.4,D
42.103,-121.653,306.7,1.7,1.3,2019-10-01,2135,Aqua,MODIS,39,6.0NRT,290.6,13.5,D
43.15,-123.24,306.4,1.4,1.2,2019-10-01,2135,Aqua,MODIS,63,6.0NRT,290.6,12.7,D
45.72,-123.459,305,1.5,1.2,2019-10-01,2135,Aqua,MODIS,58,6.0NRT,285,14.2,D
45.721,-123.465,302.9,1.5,1.2,2019-10-01,2135,Aqua,MODIS,54,6.0NRT,284.9,12.9,D
46.235,-121.364,332.3,2,1.4,2019-10-01,2135,Aqua,MODIS,83,6.0NRT,279.7,91.9,D
46.238,-121.343,308.5,2,1.4,2019-10-01,2135,Aqua,MODIS,67,6.0NRT,279.7,28.6,D
46.237,-121.37,321.8,2,1.4,2019-10-01,2135,Aqua,MODIS,81,6.0NRT,279.9,59.2,D
47.282,-124.14,318.9,1.5,1.2,2019-10-01,2135,Aqua,MODIS,79,6.0NRT,286.9,30,D
47.286,-124.127,334.3,1.5,1.2,2019-10-01,2135,Aqua,MODIS,89,6.0NRT,288.4,59.5,D
45.723,-123.445,302.6,1.5,1.2,2019-10-01,2135,Aqua,MODIS,53,6.0NRT,285.3,13,D
38.537,-121.901,312.8,1.5,1.2,2019-10-01,2135,Aqua,MODIS,57,6.0NRT,299.6,10,D
38.891,-120.555,318.1,1.8,1.3,2019-10-01,2135,Aqua,MODIS,70,6.0NRT,291.1,33.6,D
38.897,-120.561,319.3,1.8,1.3,2019-10-01,2135,Aqua,MODIS,72,6.0NRT,290.6,36.6,D
38.941,-121.604,312.4,1.6,1.2,2019-10-01,2135,Aqua,MODIS,64,6.0NRT,296.6,14.1,D
37.234,-82.04,306.5,1.1,1.1,2019-10-02,0340,Terra,MODIS,68,6.0NRT,293.1,8.2,N
34.002,-86.118,304,1.1,1,2019-10-02,0340,Terra,MODIS,56,6.0NRT,293.4,4.9,N
35.431,-81.358,304,1.2,1.1,2019-10-02,0340,Terra,MODIS,58,6.0NRT,292.3,6.2,N
31.918,-81.719,305.2,1.1,1,2019-10-02,0340,Terra,MODIS,63,6.0NRT,293.6,6.6,N
30.941,-88.016,304.5,1.5,1.2,2019-10-02,0340,Terra,MODIS,58,6.0NRT,294.1,7.6,N
31.155,-87.986,304.8,1.5,1.2,2019-10-02,0340,Terra,MODIS,59,6.0NRT,294.6,7.2,N
32.356,-83.825,313.5,1,1,2019-10-02,0340,Terra,MODIS,87,6.0NRT,294.2,10.4,N
33.011,-79.887,307.8,1.3,1.1,2019-10-02,0340,Terra,MODIS,73,6.0NRT,293.3,10.5,N
33.918,-80.038,306.6,1.3,1.1,2019-10-02,0340,Terra,MODIS,69,6.0NRT,292,10.4,N
41.37,-84.924,303.4,1,1,2019-10-02,0345,Terra,MODIS,55,6.0NRT,293.1,5.1,N
41.456,-81.681,301,1.3,1.1,2019-10-02,0345,Terra,MODIS,37,6.0NRT,289.4,5.4,N
36.34,-112.378,304.2,1.2,1.1,2019-10-02,0520,Terra,MODIS,55,6.0NRT,279.8,10.7,N
31.368,-101.785,303.7,1.8,1.3,2019-10-02,0520,Terra,MODIS,57,6.0NRT,293.1,9.9,N
32.106,-110.999,308.2,1.2,1.1,2019-10-02,0520,Terra,MODIS,74,6.0NRT,290.8,11.6,N
32.104,-111.011,302.7,1.2,1.1,2019-10-02,0520,Terra,MODIS,51,6.0NRT,291.3,7.1,N
32.109,-111.005,313.1,1.2,1.1,2019-10-02,0520,Terra,MODIS,86,6.0NRT,290.9,15.8,N
33.002,-110.765,311.4,1.1,1.1,2019-10-02,0520,Terra,MODIS,82,6.0NRT,293.3,12.2,N
33,-110.776,311.6,1.1,1.1,2019-10-02,0520,Terra,MODIS,83,6.0NRT,293.3,12.6,N
36.379,-112.322,306.2,1.2,1.1,2019-10-02,0520,Terra,MODIS,67,6.0NRT,278.9,13.9,N
36.377,-112.335,306.8,1.2,1.1,2019-10-02,0520,Terra,MODIS,69,6.0NRT,280.5,14.1,N
47.047,-113.348,308.6,1,1,2019-10-02,0525,Terra,MODIS,75,6.0NRT,270.6,14,N
47.045,-113.361,304.8,1,1,2019-10-02,0525,Terra,MODIS,61,6.0NRT,269.4,11.3,N
47.789,-116.212,300.5,1.1,1.1,2019-10-02,0525,Terra,MODIS,28,6.0NRT,271.1,10.5,N
34.636,-87.082,304,1.2,1.1,2019-10-02,0755,Aqua,MODIS,46,6.0NRT,292.7,6.6,N
38.695,-90.127,305.3,1,1,2019-10-02,0755,Aqua,MODIS,64,6.0NRT,295.3,5.6,N
34.639,-87.088,304,1.2,1.1,2019-10-02,0755,Aqua,MODIS,58,6.0NRT,292.5,6.7,N
32.136,-93.395,327.6,1.1,1,2019-10-02,0800,Aqua,MODIS,100,6.0NRT,292.9,30,N
33.236,-87.51,303.8,1.2,1.1,2019-10-02,0800,Aqua,MODIS,57,6.0NRT,293.4,5.8,N
38.456,-106.009,322.5,2.2,1.4,2019-10-02,0935,Aqua,MODIS,100,6.0NRT,281.1,71.2,N
47.046,-113.348,303.7,1.1,1,2019-10-02,0935,Aqua,MODIS,56,6.0NRT,268.4,12.4,N
38.484,-106.016,333.9,2.1,1.4,2019-10-02,0935,Aqua,MODIS,100,6.0NRT,284.2,111.9,N
38.479,-105.992,351.6,2.2,1.4,2019-10-02,0935,Aqua,MODIS,100,6.0NRT,288.6,209.8,N
38.473,-106.024,320.4,2.1,1.4,2019-10-02,0935,Aqua,MODIS,100,6.0NRT,280.3,63,N
38.468,-106,374.7,2.2,1.4,2019-10-02,0935,Aqua,MODIS,100,6.0NRT,293.1,417.1,N
38.462,-105.973,306.9,2.2,1.4,2019-10-02,0935,Aqua,MODIS,56,6.0NRT,283.1,31,N
36.202,-76.504,319.8,1.2,1.1,2019-10-02,1545,Terra,MODIS,64,6.0NRT,298.5,13,D
36.192,-76.505,344.9,1.2,1.1,2019-10-02,1545,Terra,MODIS,93,6.0NRT,299.7,60.4,D
36.191,-76.492,323.3,1.2,1.1,2019-10-02,1545,Terra,MODIS,74,6.0NRT,299,17.9,D
35.494,-79.41,311.8,1.8,1.3,2019-10-02,1545,Terra,MODIS,55,6.0NRT,292.9,10.4,D
35.498,-80.05,310.2,1.9,1.4,2019-10-02,1545,Terra,MODIS,45,6.0NRT,284.5,15.5,D
33.688,-83.169,319.6,2.9,1.6,2019-10-02,1545,Terra,MODIS,72,6.0NRT,295,56.4,D
33.691,-83.201,327.9,3,1.6,2019-10-02,1545,Terra,MODIS,81,6.0NRT,295.4,100.1,D
35.066,-80.287,341.6,2,1.4,2019-10-02,1545,Terra,MODIS,91,6.0NRT,299,98.9,D
35.065,-80.266,336.8,2,1.4,2019-10-02,1545,Terra,MODIS,88,6.0NRT,298.4,78.4,D
34.75,-80.662,313.2,2.1,1.4,2019-10-02,1545,Terra,MODIS,57,6.0NRT,296.7,14.8,D
34.738,-80.664,327.3,2.1,1.4,2019-10-02,1545,Terra,MODIS,80,6.0NRT,296.5,53,D
33.691,-83.195,335.9,3,1.6,2019-10-02,1545,Terra,MODIS,87,6.0NRT,295.4,151.1,D
33.689,-83.163,313.1,2.9,1.6,2019-10-02,1545,Terra,MODIS,57,6.0NRT,295,28.3,D
36.455,-90.498,327.6,1.9,1.4,2019-10-02,1720,Terra,MODIS,80,6.0NRT,299.9,48.4,D
38.694,-90.137,316.7,1.8,1.3,2019-10-02,1720,Terra,MODIS,35,6.0NRT,300.2,13.7,D
38.594,-92.456,311.4,1.3,1.1,2019-10-02,1720,Terra,MODIS,54,6.0NRT,296.9,7.9,D
36.812,-89.226,328.5,2.3,1.5,2019-10-02,1720,Terra,MODIS,81,6.0NRT,303.5,55.8,D
36.814,-89.23,327.4,2.3,1.5,2019-10-02,1720,Terra,MODIS,80,6.0NRT,303.6,51.3,D
36.801,-89.234,317.4,2.3,1.5,2019-10-02,1720,Terra,MODIS,55,6.0NRT,302.3,17.9,D
36.46,-90.518,318.5,1.9,1.4,2019-10-02,1720,Terra,MODIS,64,6.0NRT,300.6,24,D
38.479,-105.997,330,2.5,1.5,2019-10-02,1720,Terra,MODIS,81,6.0NRT,291,96.7,D
38.465,-105.994,341.6,2.5,1.5,2019-10-02,1720,Terra,MODIS,92,6.0NRT,292.8,164.9,D
38.472,-106.001,349,2.5,1.5,2019-10-02,1720,Terra,MODIS,95,6.0NRT,292.6,221.9,D
38.458,-105.999,324.5,2.5,1.5,2019-10-02,1720,Terra,MODIS,81,6.0NRT,292.2,79.8,D
35.939,-89.714,316.5,2.2,1.4,2019-10-02,1720,Terra,MODIS,57,6.0NRT,303,18.3,D
36.154,-90.793,325.9,1.9,1.3,2019-10-02,1720,Terra,MODIS,78,6.0NRT,299.4,39.2,D
36.15,-90.773,319.5,1.9,1.3,2019-10-02,1720,Terra,MODIS,70,6.0NRT,299.6,22.2,D
35.705,-90.059,371.7,2.1,1.4,2019-10-02,1720,Terra,MODIS,100,6.0NRT,306.2,340.1,D
35.7,-90.036,321.7,2.2,1.4,2019-10-02,1720,Terra,MODIS,73,6.0NRT,304,25.9,D
35.668,-90.071,340.9,2.1,1.4,2019-10-02,1720,Terra,MODIS,90,6.0NRT,303.9,103.1,D
35.663,-90.048,323,2.2,1.4,2019-10-02,1720,Terra,MODIS,75,6.0NRT,303.1,28.9,D
35.668,-90.076,333.1,2.1,1.4,2019-10-02,1720,Terra,MODIS,85,6.0NRT,303.9,67,D
35.663,-90.054,328.8,2.2,1.4,2019-10-02,1720,Terra,MODIS,81,6.0NRT,303.2,49.8,D
36.883,-97.37,320.3,1,1,2019-10-02,1720,Terra,MODIS,71,6.0NRT,298.9,10.4,D
36.881,-97.359,314.3,1,1,2019-10-02,1720,Terra,MODIS,57,6.0NRT,298.7,5.2,D
35.593,-90.919,316.9,1.9,1.3,2019-10-02,1720,Terra,MODIS,64,6.0NRT,303.9,17.3,D
35.589,-90.898,327.9,1.9,1.4,2019-10-02,1720,Terra,MODIS,80,6.0NRT,303.8,46.4,D
35.585,-90.906,324.9,1.9,1.4,2019-10-02,1720,Terra,MODIS,77,6.0NRT,303.5,35.9,D
35.615,-91.481,315.2,1.8,1.3,2019-10-02,1720,Terra,MODIS,23,6.0NRT,301.7,12.6,D
35.611,-91.462,328.3,1.8,1.3,2019-10-02,1720,Terra,MODIS,81,6.0NRT,302.5,42.1,D
35.604,-91.47,328.4,1.8,1.3,2019-10-02,1720,Terra,MODIS,81,6.0NRT,302.4,43.2,D
35.502,-90.959,315.9,1.9,1.3,2019-10-02,1720,Terra,MODIS,63,6.0NRT,302.2,14.1,D
35.371,-90.897,329.6,1.9,1.4,2019-10-02,1720,Terra,MODIS,82,6.0NRT,305.1,49.6,D
35.366,-90.876,317.7,1.9,1.4,2019-10-02,1720,Terra,MODIS,52,6.0NRT,301.7,16.6,D
35.334,-91.236,318.4,1.9,1.3,2019-10-02,1720,Terra,MODIS,69,6.0NRT,302.4,20,D
35.512,-93.558,316.1,1.3,1.1,2019-10-02,1720,Terra,MODIS,67,6.0NRT,300,12.6,D
35.332,-94.054,313.8,1.3,1.1,2019-10-02,1720,Terra,MODIS,58,6.0NRT,300.7,7.5,D
35.33,-94.04,313.6,1.3,1.1,2019-10-02,1720,Terra,MODIS,57,6.0NRT,300.9,7,D
34.594,-91.007,317.9,2,1.4,2019-10-02,1720,Terra,MODIS,55,6.0NRT,301.4,14.1,D
34.521,-91.74,324.1,1.8,1.3,2019-10-02,1720,Terra,MODIS,75,6.0NRT,302.3,27.1,D
34.526,-91.745,320.4,1.8,1.3,2019-10-02,1720,Terra,MODIS,70,6.0NRT,302.4,19.3,D
34.522,-91.726,318.9,1.8,1.3,2019-10-02,1720,Terra,MODIS,53,6.0NRT,301.5,17.1,D
34.544,-91.898,326.6,1.8,1.3,2019-10-02,1720,Terra,MODIS,78,6.0NRT,303.3,29.6,D
34.54,-91.88,320.8,1.8,1.3,2019-10-02,1720,Terra,MODIS,70,6.0NRT,302.5,15.1,D
34.532,-91.902,342.1,1.8,1.3,2019-10-02,1720,Terra,MODIS,91,6.0NRT,303.5,80.5,D
34.529,-91.883,331.6,1.8,1.3,2019-10-02,1720,Terra,MODIS,83,6.0NRT,304,43.3,D
34.332,-92.011,321.4,1.7,1.3,2019-10-02,1720,Terra,MODIS,71,6.0NRT,303.2,19.3,D
30.581,-91.485,325.6,2.3,1.5,2019-10-02,1725,Terra,MODIS,79,6.0NRT,296.2,51.2,D
30.418,-95.281,324,1.3,1.1,2019-10-02,1725,Terra,MODIS,75,6.0NRT,294.9,25.6,D
30.288,-95.656,316.6,1.3,1.1,2019-10-02,1725,Terra,MODIS,58,6.0NRT,296.8,12.1,D
29.23,-96.572,319,1.2,1.1,2019-10-02,1725,Terra,MODIS,53,6.0NRT,302.2,10.3,D
34.378,-94.735,322.2,1.2,1.1,2019-10-02,1725,Terra,MODIS,75,6.0NRT,301,19.7,D
34.376,-94.722,319.8,1.2,1.1,2019-10-02,1725,Terra,MODIS,72,6.0NRT,300.6,16.8,D
34.779,-97.266,325.2,1,1,2019-10-02,1725,Terra,MODIS,76,6.0NRT,303.5,14.4,D
34.777,-97.255,319.1,1,1,2019-10-02,1725,Terra,MODIS,67,6.0NRT,302.2,8.2,D
34.249,-94.132,348.7,1.3,1.1,2019-10-02,1725,Terra,MODIS,95,6.0NRT,301.6,81.2,D
34.247,-94.118,330.4,1.3,1.1,2019-10-02,1725,Terra,MODIS,83,6.0NRT,300.7,35.5,D
34.239,-94.126,314.7,1.3,1.1,2019-10-02,1725,Terra,MODIS,63,6.0NRT,299.3,11.4,D
33.691,-91.497,319,1.9,1.4,2019-10-02,1725,Terra,MODIS,49,6.0NRT,299.4,17,D
33.663,-91.419,325.9,2,1.4,2019-10-02,1725,Terra,MODIS,77,6.0NRT,301,30.6,D
33.803,-93.791,355.7,1.4,1.2,2019-10-02,1725,Terra,MODIS,98,6.0NRT,303,109.9,D
33.808,-93.795,341,1.4,1.2,2019-10-02,1725,Terra,MODIS,90,6.0NRT,302.5,59.2,D
33.805,-93.78,325.1,1.4,1.2,2019-10-02,1725,Terra,MODIS,77,6.0NRT,301.9,23.2,D
33.765,-95.192,315.9,1.2,1.1,2019-10-02,1725,Terra,MODIS,58,6.0NRT,301.9,9.6,D
32.999,-91.435,321.9,2,1.4,2019-10-02,1725,Terra,MODIS,45,6.0NRT,296,23.3,D
32.921,-91.508,319.3,2,1.4,2019-10-02,1725,Terra,MODIS,50,6.0NRT,298.3,14.9,D
32.584,-90.666,315,2.3,1.5,2019-10-02,1725,Terra,MODIS,34,6.0NRT,298,23,D
34.851,-108.495,316.3,3.3,1.7,2019-10-02,1725,Terra,MODIS,59,6.0NRT,298.7,51.5,D
32.478,-90.985,314.2,2.2,1.5,2019-10-02,1725,Terra,MODIS,0,6.0NRT,298.4,23,D
33.308,-96.243,323.1,1.1,1,2019-10-02,1725,Terra,MODIS,71,6.0NRT,304.6,10.7,D
31.784,-91.308,315,2.2,1.4,2019-10-02,1725,Terra,MODIS,28,6.0NRT,298.3,21.8,D
31.538,-91.724,317.9,2.1,1.4,2019-10-02,1725,Terra,MODIS,31,6.0NRT,299.6,24,D
31.155,-90.976,313.2,2.4,1.5,2019-10-02,1725,Terra,MODIS,54,6.0NRT,296.2,20.6,D
31.528,-94.161,314.7,1.5,1.2,2019-10-02,1725,Terra,MODIS,54,6.0NRT,298,10.6,D
31.517,-94.163,317.3,1.5,1.2,2019-10-02,1725,Terra,MODIS,65,6.0NRT,298.1,14.6,D
31.384,-95.025,320.5,1.3,1.1,2019-10-02,1725,Terra,MODIS,69,6.0NRT,297.8,19.4,D
30.7,-91.543,321.5,2.3,1.5,2019-10-02,1725,Terra,MODIS,74,6.0NRT,296.1,37.8,D
31.101,-93.795,352.1,1.6,1.2,2019-10-02,1725,Terra,MODIS,96,6.0NRT,299.1,118.8,D
31.098,-93.778,326.6,1.6,1.2,2019-10-02,1725,Terra,MODIS,79,6.0NRT,297.4,36.1,D
31.101,-93.801,344.4,1.6,1.2,2019-10-02,1725,Terra,MODIS,92,6.0NRT,298.4,87.5,D
31.098,-93.785,343.3,1.6,1.2,2019-10-02,1725,Terra,MODIS,92,6.0NRT,298.8,84.3,D
31.09,-93.804,315.5,1.6,1.2,2019-10-02,1725,Terra,MODIS,62,6.0NRT,297.6,14.4,D
31.087,-93.788,330.1,1.6,1.2,2019-10-02,1725,Terra,MODIS,82,6.0NRT,298,45,D
33.122,-88.384,318.7,3.2,1.7,2019-10-02,1725,Terra,MODIS,58,6.0NRT,296.8,26.6,D
30.762,-94.73,323.5,1.4,1.2,2019-10-02,1725,Terra,MODIS,75,6.0NRT,298.1,23.4,D
30.192,-91.793,317.8,2.2,1.5,2019-10-02,1725,Terra,MODIS,69,6.0NRT,297.1,23.8,D
30.752,-94.732,344.8,1.4,1.2,2019-10-02,1725,Terra,MODIS,92,6.0NRT,297.9,74,D
30.749,-94.718,317.8,1.4,1.2,2019-10-02,1725,Terra,MODIS,29,6.0NRT,296.7,13.8,D
30.54,-94.802,321.6,1.4,1.2,2019-10-02,1725,Terra,MODIS,72,6.0NRT,296.5,22.7,D
26.707,-80.9,318.3,1.4,1.2,2019-10-02,1855,Aqua,MODIS,22,6.0NRT,301.2,13,D
26.86,-81.26,317.4,1.4,1.2,2019-10-02,1855,Aqua,MODIS,56,6.0NRT,299.5,11.4,D
27.849,-81.386,319,1.4,1.2,2019-10-02,1855,Aqua,MODIS,52,6.0NRT,298,15.5,D
36.808,-89.233,322.3,1,1,2019-10-02,1900,Aqua,MODIS,53,6.0NRT,306.1,7.4,D
48.466,-114.349,308,1.2,1.1,2019-10-02,1900,Terra,MODIS,63,6.0NRT,279.1,14.1,D
48.463,-114.334,301.7,1.2,1.1,2019-10-02,1900,Terra,MODIS,49,6.0NRT,278.7,9.3,D
47.85,-113.801,308.2,1.3,1.1,2019-10-02,1900,Terra,MODIS,67,6.0NRT,280.7,16.1,D
47.847,-113.786,343.2,1.3,1.1,2019-10-02,1900,Terra,MODIS,93,6.0NRT,282.9,74.7,D
48.545,-119.123,309.2,1,1,2019-10-02,1900,Terra,MODIS,52,6.0NRT,272.5,12.2,D
47.9,-115.27,310.3,1.1,1.1,2019-10-02,1900,Terra,MODIS,54,6.0NRT,274.9,14.9,D
47.893,-115.287,311.2,1.1,1.1,2019-10-02,1900,Terra,MODIS,71,6.0NRT,277.8,16.8,D
47.89,-115.273,321,1.1,1.1,2019-10-02,1900,Terra,MODIS,81,6.0NRT,275.9,27,D
48.235,-117.457,308.8,1,1,2019-10-02,1900,Terra,MODIS,68,6.0NRT,275.9,12.6,D
48.134,-118.328,326.1,1,1,2019-10-02,1900,Terra,MODIS,72,6.0NRT,280.4,25.2,D
48.132,-118.314,318.7,1,1,2019-10-02,1900,Terra,MODIS,48,6.0NRT,280.9,17.7,D
48.126,-118.33,314.5,1,1,2019-10-02,1900,Terra,MODIS,45,6.0NRT,279.6,13.8,D
47.79,-116.206,316.7,1.1,1,2019-10-02,1900,Terra,MODIS,0,6.0NRT,269.8,19.7,D
47.636,-116.463,300.9,1.1,1,2019-10-02,1900,Terra,MODIS,21,6.0NRT,269.3,5.7,D
47.634,-116.45,308.6,1.1,1,2019-10-02,1900,Terra,MODIS,50,6.0NRT,269.1,10.5,D
47.565,-116.094,356.7,1.1,1,2019-10-02,1900,Terra,MODIS,98,6.0NRT,284.6,89.2,D
47.562,-116.08,353.5,1.1,1,2019-10-02,1900,Terra,MODIS,97,6.0NRT,287,80.7,D
47.553,-116.083,310.4,1.1,1,2019-10-02,1900,Terra,MODIS,70,6.0NRT,282,13.1,D
47.483,-116.218,300.8,1.1,1,2019-10-02,1900,Terra,MODIS,41,6.0NRT,281.6,7.8,D
47.699,-120.371,334.1,1,1,2019-10-02,1900,Terra,MODIS,89,6.0NRT,284.3,36.7,D
46.627,-115.916,306.1,1.1,1.1,2019-10-02,1900,Terra,MODIS,63,6.0NRT,280.4,12.1,D
46.621,-115.933,336.7,1.1,1.1,2019-10-02,1900,Terra,MODIS,90,6.0NRT,283.4,48.3,D
46.618,-115.92,336.7,1.1,1.1,2019-10-02,1900,Terra,MODIS,90,6.0NRT,282.3,48.4,D
46.116,-114.258,306.6,1.3,1.1,2019-10-02,1900,Terra,MODIS,49,6.0NRT,272.9,14.2,D
45.932,-113.739,302.8,1.4,1.2,2019-10-02,1900,Terra,MODIS,45,6.0NRT,273,14,D
46.305,-116.385,304.6,1.1,1,2019-10-02,1900,Terra,MODIS,59,6.0NRT,287.3,7.1,D
46.112,-115.648,305.9,1.2,1.1,2019-10-02,1900,Terra,MODIS,62,6.0NRT,279.6,12.2,D
46.109,-115.633,319.3,1.2,1.1,2019-10-02,1900,Terra,MODIS,79,6.0NRT,280.9,25.3,D
46.073,-115.599,302.9,1.2,1.1,2019-10-02,1900,Terra,MODIS,54,6.0NRT,281.4,10.8,D
45.673,-113.975,324.9,1.4,1.2,2019-10-02,1900,Terra,MODIS,83,6.0NRT,272.9,42.5,D
45.629,-113.918,322.5,1.4,1.2,2019-10-02,1900,Terra,MODIS,82,6.0NRT,273.3,39.2,D
45.626,-113.902,341.5,1.4,1.2,2019-10-02,1900,Terra,MODIS,92,6.0NRT,272,81.7,D
46.132,-117.411,353.3,1,1,2019-10-02,1900,Terra,MODIS,97,6.0NRT,280.1,76,D
46.13,-117.398,348.7,1,1,2019-10-02,1900,Terra,MODIS,95,6.0NRT,279.4,65.4,D
45.749,-115.584,304.8,1.2,1.1,2019-10-02,1900,Terra,MODIS,60,6.0NRT,273.9,13.6,D
46.507,-120.426,318,1,1,2019-10-02,1900,Terra,MODIS,78,6.0NRT,295.8,14,D
46.342,-121.143,319.9,1.1,1,2019-10-02,1900,Terra,MODIS,80,6.0NRT,279.3,22.2,D
46.341,-121.13,326.2,1.1,1,2019-10-02,1900,Terra,MODIS,84,6.0NRT,278.3,29.3,D
45.776,-118.09,301.2,1,1,2019-10-02,1900,Terra,MODIS,45,6.0NRT,277.1,8.5,D
45.58,-121.223,313.1,1,1,2019-10-02,1900,Terra,MODIS,73,6.0NRT,285.8,12.5,D
45.19,-119.232,306.2,1,1,2019-10-02,1900,Terra,MODIS,43,6.0NRT,277.3,9.9,D
45.188,-119.219,313.3,1,1,2019-10-02,1900,Terra,MODIS,69,6.0NRT,277.8,14.9,D
45.181,-119.234,309.7,1,1,2019-10-02,1900,Terra,MODIS,65,6.0NRT,276.5,12.4,D
45.179,-119.222,314.8,1,1,2019-10-02,1900,Terra,MODIS,75,6.0NRT,277.6,16.2,D
45.054,-119.44,313.3,1,1,2019-10-02,1900,Terra,MODIS,67,6.0NRT,285.3,12.1,D
45.045,-119.443,317.5,1,1,2019-10-02,1900,Terra,MODIS,78,6.0NRT,286.1,15.1,D
44.461,-118.475,324.6,1,1,2019-10-02,1900,Terra,MODIS,83,6.0NRT,276.1,28.1,D
43.952,-115.621,316.4,1.3,1.1,2019-10-02,1900,Terra,MODIS,77,6.0NRT,286,20.8,D
43.943,-115.576,339.7,1.3,1.1,2019-10-02,1900,Terra,MODIS,74,6.0NRT,282.9,58.4,D
43.936,-115.594,334.7,1.3,1.1,2019-10-02,1900,Terra,MODIS,48,6.0NRT,284.8,46.4,D
43.934,-115.58,327.3,1.3,1.1,2019-10-02,1900,Terra,MODIS,55,6.0NRT,281.6,34.3,D
44.38,-120.146,304.2,1,1,2019-10-02,1900,Terra,MODIS,53,6.0NRT,283.2,7.2,D
43.972,-118.444,335.5,1,1,2019-10-02,1900,Terra,MODIS,90,6.0NRT,286.4,37.8,D
43.97,-118.432,366.5,1,1,2019-10-02,1900,Terra,MODIS,100,6.0NRT,290.4,109.9,D
43.968,-118.42,331.5,1,1,2019-10-02,1900,Terra,MODIS,87,6.0NRT,286.1,32.2,D
43.964,-118.447,345.6,1,1,2019-10-02,1900,Terra,MODIS,94,6.0NRT,289.6,54.7,D
43.962,-118.435,374.3,1,1,2019-10-02,1900,Terra,MODIS,100,6.0NRT,292.6,137.8,D
43.96,-118.422,324.1,1,1,2019-10-02,1900,Terra,MODIS,83,6.0NRT,288.2,23.6,D
43.611,-119.038,315.7,1,1,2019-10-02,1900,Terra,MODIS,75,6.0NRT,288.7,13.6,D
42.49,-120.763,305.3,1,1,2019-10-02,1900,Terra,MODIS,61,6.0NRT,277.8,10.2,D
42.489,-120.751,300.8,1,1,2019-10-02,1900,Terra,MODIS,41,6.0NRT,279.3,7.3,D
42.482,-120.765,347.9,1,1,2019-10-02,1900,Terra,MODIS,95,6.0NRT,281.9,61.3,D
42.48,-120.753,332,1,1,2019-10-02,1900,Terra,MODIS,88,6.0NRT,280.6,34.4,D
42.389,-120.318,323.5,1,1,2019-10-02,1900,Terra,MODIS,82,6.0NRT,289.4,22.9,D
